Id,Action
1,0.986666666667
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,0.986666666667
8,1.0
9,0.866666666667
10,1.0
11,0.98
12,1.0
13,0.98
14,0.986666666667
15,1.0
16,0.96
17,0.98
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,0.98
25,1.0
26,0.993333333333
27,1.0
28,1.0
29,1.0
30,0.953333333333
31,1.0
32,0.993333333333
33,1.0
34,0.986666666667
35,1.0
36,1.0
37,1.0
38,1.0
39,0.906666666667
40,0.9
41,1.0
42,1.0
43,1.0
44,1.0
45,1.0
46,1.0
47,1.0
48,1.0
49,1.0
50,0.953333333333
51,1.0
52,1.0
53,0.946666666667
54,1.0
55,0.933333333333
56,1.0
57,1.0
58,1.0
59,0.993333333333
60,0.98
61,1.0
62,0.993333333333
63,1.0
64,1.0
65,1.0
66,0.993333333333
67,0.966666666667
68,1.0
69,0.933333333333
70,0.28
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,0.986666666667
77,0.993333333333
78,0.973333333333
79,0.0333333333333
80,1.0
81,0.96
82,1.0
83,0.973333333333
84,0.993333333333
85,1.0
86,1.0
87,0.993333333333
88,1.0
89,0.993333333333
90,0.393333333333
91,0.993333333333
92,0.68
93,1.0
94,1.0
95,1.0
96,1.0
97,0.153333333333
98,0.973333333333
99,1.0
100,0.993333333333
101,0.693333333333
102,1.0
103,1.0
104,0.993333333333
105,0.493333333333
106,1.0
107,1.0
108,0.98
109,1.0
110,0.96
111,0.0666666666667
112,1.0
113,0.993333333333
114,0.88
115,1.0
116,1.0
117,1.0
118,1.0
119,0.993333333333
120,1.0
121,0.96
122,1.0
123,0.986666666667
124,0.986666666667
125,1.0
126,0.986666666667
127,0.993333333333
128,0.986666666667
129,0.953333333333
130,0.946666666667
131,1.0
132,1.0
133,0.933333333333
134,1.0
135,1.0
136,1.0
137,1.0
138,0.98
139,0.74
140,1.0
141,0.966666666667
142,0.973333333333
143,1.0
144,0.986666666667
145,1.0
146,0.886666666667
147,1.0
148,0.986666666667
149,1.0
150,0.993333333333
151,1.0
152,0.606666666667
153,1.0
154,0.986666666667
155,1.0
156,0.966666666667
157,0.92
158,1.0
159,0.86
160,1.0
161,0.993333333333
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,1.0
172,1.0
173,1.0
174,0.98
175,0.966666666667
176,0.96
177,0.906666666667
178,1.0
179,1.0
180,0.98
181,0.72
182,0.986666666667
183,0.94
184,0.933333333333
185,0.973333333333
186,1.0
187,1.0
188,0.946666666667
189,0.906666666667
190,0.993333333333
191,1.0
192,1.0
193,1.0
194,0.993333333333
195,1.0
196,1.0
197,0.98
198,1.0
199,0.986666666667
200,0.0733333333333
201,0.986666666667
202,0.973333333333
203,1.0
204,0.94
205,0.993333333333
206,0.993333333333
207,1.0
208,0.986666666667
209,0.226666666667
210,0.133333333333
211,1.0
212,1.0
213,1.0
214,0.993333333333
215,1.0
216,1.0
217,1.0
218,0.966666666667
219,1.0
220,0.98
221,1.0
222,1.0
223,1.0
224,0.866666666667
225,1.0
226,0.993333333333
227,0.806666666667
228,1.0
229,1.0
230,1.0
231,0.98
232,0.926666666667
233,0.993333333333
234,0.0666666666667
235,1.0
236,0.746666666667
237,1.0
238,0.906666666667
239,0.986666666667
240,1.0
241,0.993333333333
242,0.406666666667
243,0.00666666666667
244,0.98
245,1.0
246,0.993333333333
247,0.986666666667
248,0.993333333333
249,1.0
250,0.986666666667
251,0.986666666667
252,0.846666666667
253,1.0
254,1.0
255,1.0
256,1.0
257,1.0
258,0.786666666667
259,1.0
260,1.0
261,0.973333333333
262,0.993333333333
263,1.0
264,1.0
265,0.993333333333
266,0.993333333333
267,0.986666666667
268,0.993333333333
269,1.0
270,1.0
271,1.0
272,0.96
273,1.0
274,0.0866666666667
275,1.0
276,1.0
277,0.98
278,1.0
279,0.866666666667
280,0.906666666667
281,1.0
282,0.986666666667
283,0.98
284,0.906666666667
285,1.0
286,0.96
287,0.993333333333
288,1.0
289,1.0
290,1.0
291,0.88
292,0.18
293,0.98
294,0.986666666667
295,1.0
296,0.206666666667
297,0.00666666666667
298,1.0
299,0.986666666667
300,1.0
301,0.966666666667
302,1.0
303,0.886666666667
304,0.946666666667
305,0.993333333333
306,0.993333333333
307,1.0
308,1.0
309,1.0
310,1.0
311,1.0
312,0.993333333333
313,1.0
314,1.0
315,0.986666666667
316,1.0
317,1.0
318,1.0
319,1.0
320,1.0
321,1.0
322,0.04
323,1.0
324,1.0
325,0.966666666667
326,0.393333333333
327,1.0
328,1.0
329,0.986666666667
330,0.893333333333
331,0.993333333333
332,1.0
333,0.973333333333
334,0.973333333333
335,1.0
336,0.993333333333
337,0.993333333333
338,1.0
339,1.0
340,1.0
341,1.0
342,0.88
343,0.886666666667
344,1.0
345,1.0
346,0.793333333333
347,1.0
348,0.98
349,0.993333333333
350,0.773333333333
351,0.986666666667
352,0.993333333333
353,1.0
354,0.526666666667
355,1.0
356,1.0
357,0.993333333333
358,0.993333333333
359,1.0
360,0.526666666667
361,0.993333333333
362,1.0
363,1.0
364,0.92
365,1.0
366,1.0
367,1.0
368,1.0
369,0.98
370,1.0
371,1.0
372,0.886666666667
373,0.993333333333
374,0.12
375,0.993333333333
376,0.993333333333
377,0.62
378,1.0
379,1.0
380,1.0
381,0.52
382,0.993333333333
383,1.0
384,0.993333333333
385,0.993333333333
386,1.0
387,1.0
388,0.82
389,1.0
390,1.0
391,0.993333333333
392,0.96
393,1.0
394,1.0
395,0.993333333333
396,1.0
397,1.0
398,1.0
399,0.986666666667
400,0.993333333333
401,0.966666666667
402,0.966666666667
403,0.993333333333
404,0.373333333333
405,0.993333333333
406,1.0
407,0.993333333333
408,1.0
409,1.0
410,1.0
411,1.0
412,0.973333333333
413,1.0
414,1.0
415,1.0
416,0.98
417,1.0
418,0.973333333333
419,1.0
420,1.0
421,1.0
422,0.993333333333
423,0.906666666667
424,0.96
425,0.993333333333
426,1.0
427,1.0
428,1.0
429,0.893333333333
430,1.0
431,1.0
432,0.973333333333
433,0.98
434,1.0
435,0.98
436,1.0
437,0.993333333333
438,0.00666666666667
439,0.953333333333
440,0.0666666666667
441,1.0
442,1.0
443,0.993333333333
444,1.0
445,0.973333333333
446,0.973333333333
447,0.986666666667
448,0.993333333333
449,1.0
450,0.986666666667
451,0.946666666667
452,1.0
453,0.986666666667
454,0.853333333333
455,0.993333333333
456,1.0
457,1.0
458,0.98
459,1.0
460,0.0
461,0.0466666666667
462,1.0
463,1.0
464,0.993333333333
465,1.0
466,1.0
467,0.0933333333333
468,0.993333333333
469,1.0
470,1.0
471,1.0
472,1.0
473,1.0
474,1.0
475,1.0
476,0.993333333333
477,1.0
478,0.94
479,0.993333333333
480,0.993333333333
481,1.0
482,0.993333333333
483,1.0
484,1.0
485,1.0
486,0.993333333333
487,0.993333333333
488,0.966666666667
489,1.0
490,1.0
491,1.0
492,1.0
493,0.966666666667
494,1.0
495,1.0
496,1.0
497,1.0
498,1.0
499,0.98
500,0.993333333333
501,0.98
502,0.0666666666667
503,1.0
504,1.0
505,0.54
506,0.986666666667
507,1.0
508,0.986666666667
509,0.96
510,0.153333333333
511,0.98
512,0.973333333333
513,0.993333333333
514,0.926666666667
515,1.0
516,1.0
517,1.0
518,0.993333333333
519,1.0
520,0.4
521,1.0
522,1.0
523,1.0
524,0.08
525,1.0
526,0.686666666667
527,0.966666666667
528,1.0
529,0.94
530,0.993333333333
531,1.0
532,0.96
533,1.0
534,1.0
535,1.0
536,0.993333333333
537,1.0
538,0.86
539,0.92
540,1.0
541,0.973333333333
542,1.0
543,0.0
544,0.98
545,0.893333333333
546,1.0
547,0.18
548,0.993333333333
549,1.0
550,0.993333333333
551,0.993333333333
552,1.0
553,1.0
554,0.966666666667
555,0.986666666667
556,0.98
557,1.0
558,1.0
559,1.0
560,1.0
561,0.9
562,0.993333333333
563,0.993333333333
564,0.98
565,1.0
566,0.826666666667
567,0.98
568,1.0
569,1.0
570,1.0
571,0.626666666667
572,1.0
573,0.633333333333
574,0.993333333333
575,1.0
576,1.0
577,1.0
578,1.0
579,0.506666666667
580,0.993333333333
581,1.0
582,1.0
583,1.0
584,0.993333333333
585,1.0
586,0.453333333333
587,1.0
588,1.0
589,0.993333333333
590,1.0
591,1.0
592,0.953333333333
593,0.98
594,1.0
595,1.0
596,0.973333333333
597,1.0
598,1.0
599,0.933333333333
600,1.0
601,0.986666666667
602,1.0
603,1.0
604,0.993333333333
605,1.0
606,0.966666666667
607,1.0
608,0.993333333333
609,0.906666666667
610,1.0
611,1.0
612,0.98
613,0.82
614,0.0266666666667
615,1.0
616,0.86
617,1.0
618,0.926666666667
619,0.993333333333
620,0.986666666667
621,0.993333333333
622,0.986666666667
623,0.98
624,0.453333333333
625,1.0
626,1.0
627,1.0
628,1.0
629,0.96
630,1.0
631,1.0
632,0.993333333333
633,1.0
634,1.0
635,0.993333333333
636,0.986666666667
637,1.0
638,1.0
639,1.0
640,1.0
641,1.0
642,1.0
643,1.0
644,0.993333333333
645,0.993333333333
646,0.886666666667
647,0.966666666667
648,1.0
649,1.0
650,1.0
651,1.0
652,1.0
653,0.98
654,0.986666666667
655,0.973333333333
656,1.0
657,1.0
658,1.0
659,0.966666666667
660,1.0
661,0.993333333333
662,0.993333333333
663,1.0
664,1.0
665,1.0
666,0.126666666667
667,0.746666666667
668,1.0
669,0.993333333333
670,0.786666666667
671,0.873333333333
672,1.0
673,0.16
674,0.993333333333
675,1.0
676,0.946666666667
677,0.9
678,1.0
679,1.0
680,1.0
681,0.393333333333
682,0.673333333333
683,1.0
684,0.98
685,1.0
686,0.993333333333
687,0.986666666667
688,0.993333333333
689,1.0
690,1.0
691,0.993333333333
692,0.993333333333
693,0.0733333333333
694,1.0
695,1.0
696,0.986666666667
697,0.986666666667
698,0.993333333333
699,0.993333333333
700,0.993333333333
701,0.96
702,1.0
703,1.0
704,0.986666666667
705,1.0
706,1.0
707,0.246666666667
708,1.0
709,0.986666666667
710,1.0
711,0.513333333333
712,1.0
713,1.0
714,0.993333333333
715,0.986666666667
716,1.0
717,0.993333333333
718,0.986666666667
719,1.0
720,1.0
721,0.993333333333
722,0.986666666667
723,1.0
724,0.966666666667
725,1.0
726,1.0
727,1.0
728,1.0
729,1.0
730,0.966666666667
731,0.853333333333
732,1.0
733,0.993333333333
734,1.0
735,0.98
736,0.98
737,1.0
738,1.0
739,1.0
740,1.0
741,1.0
742,0.98
743,0.993333333333
744,0.993333333333
745,1.0
746,1.0
747,1.0
748,1.0
749,1.0
750,0.993333333333
751,0.986666666667
752,1.0
753,0.993333333333
754,1.0
755,1.0
756,0.933333333333
757,0.946666666667
758,1.0
759,1.0
760,0.993333333333
761,1.0
762,0.993333333333
763,0.613333333333
764,1.0
765,1.0
766,1.0
767,0.973333333333
768,1.0
769,0.973333333333
770,1.0
771,0.993333333333
772,1.0
773,0.98
774,1.0
775,1.0
776,0.366666666667
777,1.0
778,0.993333333333
779,1.0
780,1.0
781,0.993333333333
782,1.0
783,0.94
784,1.0
785,0.98
786,1.0
787,0.986666666667
788,0.966666666667
789,1.0
790,0.993333333333
791,1.0
792,0.993333333333
793,0.966666666667
794,1.0
795,1.0
796,1.0
797,1.0
798,1.0
799,0.966666666667
800,0.993333333333
801,1.0
802,1.0
803,0.993333333333
804,0.993333333333
805,0.993333333333
806,0.993333333333
807,0.873333333333
808,0.98
809,1.0
810,1.0
811,0.993333333333
812,0.246666666667
813,1.0
814,0.92
815,0.0466666666667
816,1.0
817,1.0
818,0.993333333333
819,1.0
820,1.0
821,0.906666666667
822,1.0
823,1.0
824,1.0
825,0.986666666667
826,0.946666666667
827,1.0
828,1.0
829,0.993333333333
830,1.0
831,1.0
832,0.973333333333
833,0.993333333333
834,1.0
835,1.0
836,1.0
837,0.986666666667
838,1.0
839,1.0
840,0.966666666667
841,1.0
842,1.0
843,1.0
844,1.0
845,0.993333333333
846,1.0
847,1.0
848,1.0
849,1.0
850,1.0
851,1.0
852,1.0
853,0.993333333333
854,0.966666666667
855,0.973333333333
856,1.0
857,0.96
858,0.866666666667
859,1.0
860,1.0
861,1.0
862,0.98
863,1.0
864,0.946666666667
865,0.906666666667
866,1.0
867,1.0
868,1.0
869,1.0
870,1.0
871,0.96
872,0.92
873,0.986666666667
874,0.973333333333
875,1.0
876,1.0
877,0.986666666667
878,1.0
879,0.98
880,0.96
881,1.0
882,1.0
883,1.0
884,0.9
885,0.993333333333
886,1.0
887,1.0
888,1.0
889,1.0
890,1.0
891,1.0
892,0.833333333333
893,0.6
894,0.993333333333
895,1.0
896,1.0
897,0.0866666666667
898,1.0
899,1.0
900,1.0
901,1.0
902,1.0
903,0.993333333333
904,1.0
905,1.0
906,1.0
907,1.0
908,1.0
909,0.953333333333
910,0.993333333333
911,1.0
912,0.993333333333
913,1.0
914,1.0
915,1.0
916,0.993333333333
917,1.0
918,0.993333333333
919,1.0
920,1.0
921,1.0
922,1.0
923,0.993333333333
924,1.0
925,0.62
926,1.0
927,1.0
928,1.0
929,0.833333333333
930,1.0
931,1.0
932,1.0
933,0.986666666667
934,0.98
935,1.0
936,0.626666666667
937,0.993333333333
938,1.0
939,1.0
940,1.0
941,1.0
942,1.0
943,0.0933333333333
944,1.0
945,0.993333333333
946,1.0
947,1.0
948,0.993333333333
949,0.986666666667
950,1.0
951,1.0
952,0.806666666667
953,1.0
954,1.0
955,0.993333333333
956,0.233333333333
957,0.993333333333
958,1.0
959,0.946666666667
960,0.98
961,1.0
962,1.0
963,1.0
964,1.0
965,0.993333333333
966,0.986666666667
967,0.993333333333
968,1.0
969,1.0
970,1.0
971,0.98
972,1.0
973,0.986666666667
974,1.0
975,1.0
976,0.993333333333
977,1.0
978,1.0
979,0.993333333333
980,0.393333333333
981,1.0
982,1.0
983,1.0
984,0.193333333333
985,0.966666666667
986,0.993333333333
987,1.0
988,0.993333333333
989,1.0
990,0.0733333333333
991,0.36
992,0.96
993,1.0
994,1.0
995,1.0
996,0.993333333333
997,0.566666666667
998,0.986666666667
999,1.0
1000,1.0
1001,0.906666666667
1002,1.0
1003,1.0
1004,1.0
1005,1.0
1006,1.0
1007,0.986666666667
1008,1.0
1009,0.993333333333
1010,1.0
1011,1.0
1012,1.0
1013,1.0
1014,1.0
1015,0.973333333333
1016,1.0
1017,0.16
1018,1.0
1019,0.993333333333
1020,1.0
1021,0.993333333333
1022,0.946666666667
1023,1.0
1024,1.0
1025,1.0
1026,0.993333333333
1027,0.986666666667
1028,1.0
1029,1.0
1030,1.0
1031,1.0
1032,1.0
1033,1.0
1034,0.94
1035,1.0
1036,1.0
1037,1.0
1038,0.98
1039,1.0
1040,1.0
1041,0.993333333333
1042,1.0
1043,0.0
1044,0.706666666667
1045,0.993333333333
1046,1.0
1047,0.94
1048,1.0
1049,0.206666666667
1050,1.0
1051,1.0
1052,0.993333333333
1053,1.0
1054,1.0
1055,0.926666666667
1056,1.0
1057,0.66
1058,0.986666666667
1059,1.0
1060,1.0
1061,1.0
1062,0.973333333333
1063,1.0
1064,0.973333333333
1065,1.0
1066,1.0
1067,1.0
1068,1.0
1069,0.953333333333
1070,1.0
1071,0.413333333333
1072,1.0
1073,0.893333333333
1074,1.0
1075,1.0
1076,1.0
1077,1.0
1078,1.0
1079,1.0
1080,0.993333333333
1081,1.0
1082,1.0
1083,1.0
1084,1.0
1085,0.993333333333
1086,1.0
1087,1.0
1088,0.94
1089,0.986666666667
1090,1.0
1091,0.946666666667
1092,1.0
1093,0.993333333333
1094,0.986666666667
1095,1.0
1096,0.966666666667
1097,1.0
1098,0.986666666667
1099,1.0
1100,0.98
1101,0.9
