Id,Action
1,0.178804542392
2,0.939052049433
3,0.961586993226
4,0.907135028955
5,0.975618367235
6,0.956608753504
7,0.976692329724
8,0.995447379009
9,0.454741416424
10,0.925244044371
11,0.75876134222
12,0.906621787897
13,0.889169251337
14,0.673779871479
15,0.508796800604
16,0.622634235337
17,0.244901512262
18,0.538653228474
19,0.948246495373
20,0.931025147451
21,0.960380764412
22,0.908237482917
23,0.800302853292
24,0.870643163143
25,0.958717933681
26,0.609271231934
27,0.890843996512
28,0.419757304511
29,0.881828336258
30,0.697086716912
31,0.818296292353
32,0.888362972828
33,0.873497499821
34,0.980579767202
35,0.976126624015
36,0.917415641382
37,0.930287767216
38,0.987627038815
39,0.81653262411
40,0.58295084818
41,0.917255886145
42,0.912793186124
43,0.875204256245
44,0.890811445777
45,0.955415603762
46,0.916897318838
47,0.975917079149
48,0.883666804355
49,0.99726582552
50,0.932139677505
51,0.930405228442
52,0.918423328904
53,0.927073947875
54,0.971991233994
55,0.857494749388
56,0.858564794437
57,0.770827449957
58,0.989753673699
59,0.907468323541
60,0.915888766813
61,0.972159299775
62,0.957224663273
63,0.911299284231
64,0.947070222668
65,0.98290132185
66,0.959902021447
67,0.827813331638
68,0.969262349459
69,0.661841405151
70,0.264334616645
71,0.840226970859
72,0.964124498887
73,0.972359315553
74,0.962224588376
75,0.888357563749
76,0.945292469363
77,0.956590609021
78,0.63584708585
79,0.133452179643
80,0.943394958606
81,0.973208796195
82,0.930363650443
83,0.885856834826
84,0.935397150447
85,0.699478395598
86,0.772537701368
87,0.940785399381
88,0.839202914218
89,0.942738780242
90,0.41973156845
91,0.806123263255
92,0.308582795117
93,0.945687490338
94,0.732995076882
95,0.939777819315
96,0.891228561786
97,0.0708048315687
98,0.950486328421
99,0.968639020684
100,0.963976243494
101,0.77111355138
102,0.0333518352432
103,0.851916554053
104,0.831051518377
105,0.125969532022
106,0.956197187488
107,0.969113223831
108,0.924979125487
109,0.972903914239
110,0.869723760331
111,0.221076285022
112,0.907025022276
113,0.726872555456
114,0.934092008942
115,0.683094543868
116,0.784203353701
117,0.979726487997
118,0.954999921878
119,0.982931608277
120,0.873503871819
121,0.579523818834
122,0.832324114099
123,0.674285330678
124,0.874833596438
125,0.954541798249
126,0.560642147636
127,0.228550047329
128,0.506499223156
129,0.520920954806
130,0.93935812518
131,0.917896746424
132,0.934576782604
133,0.874943362367
134,0.397044748903
135,0.955401313459
136,0.294041675675
137,0.957488284208
138,0.77837397913
139,0.518795715351
140,0.975999532324
141,0.929131300424
142,0.737012295807
143,0.971146641435
144,0.955697056361
145,0.971120584349
146,0.360534038017
147,0.431721630399
148,0.577986691844
149,0.966596901165
150,0.861885220188
151,0.910425609897
152,0.548220432361
153,0.924906297291
154,0.580060861313
155,0.807104726167
156,0.61667070593
157,0.788699405945
158,0.949852116632
159,0.430933780205
160,0.873165923072
161,0.244874232219
162,0.849236643345
163,0.979875578186
164,0.706894296546
165,0.966983666483
166,0.97761942128
167,0.583659949858
168,0.804137102894
169,0.91359684223
170,0.949745743351
171,0.859545259279
172,0.90358951266
173,0.652950152857
174,0.946815858294
175,0.90170789741
176,0.973635651537
177,0.495290327285
178,0.939650172629
179,0.980501555159
180,0.439272311862
181,0.106945452984
182,0.919502289719
183,0.708999804389
184,0.353392801507
185,0.923802372655
186,0.672828165398
187,0.780154902877
188,0.814108304507
189,0.112769879785
190,0.807226378541
191,0.975286498794
192,0.850749443068
193,0.917841248341
194,0.972261068628
195,0.722554038311
196,0.942905401179
197,0.825075324269
198,0.773752407842
199,0.933910780864
200,0.227985207869
201,0.795212536171
202,0.865076120574
203,0.871220734218
204,0.669210031454
205,0.958670515083
206,0.900439729689
207,0.96517841768
208,0.747483534164
209,0.257684798095
210,0.224943867912
211,0.625953065212
212,0.926285594397
213,0.977199411854
214,0.705115823843
215,0.809102537579
216,0.417423704451
217,0.789464277423
218,0.90979395194
219,0.941431988123
220,0.659040485506
221,0.16019610986
222,0.985126604912
223,0.949470895315
224,0.814010667903
225,0.918064081759
226,0.237258280051
227,0.485722530287
228,0.904185327603
