Id,Action
1,0.579422558584
2,0.934994177228
3,0.959323528336
4,0.940764178148
5,0.969398165247
6,0.951570812302
7,0.921093259174
8,0.977816223627
9,0.649718860854
10,0.934929490311
11,0.85772167937
12,0.930561254638
13,0.891902067041
14,0.759006900312
15,0.729453842033
16,0.80725716415
17,0.627529922812
18,0.701867046802
19,0.953473874663
20,0.949996194296
21,0.973631520507
22,0.934516773672
23,0.894820089115
24,0.941111684177
25,0.955362685358
26,0.772052416643
27,0.918436339237
28,0.711479172441
29,0.931236010276
30,0.809906273722
31,0.916106858768
32,0.933160512625
33,0.923649246986
34,0.956901975051
35,0.961385546043
36,0.938658143258
37,0.934161119833
38,0.970915331963
39,0.882341810277
40,0.781954688482
41,0.899419318174
42,0.931204072765
43,0.919139551295
44,0.932930056042
45,0.938173557733
46,0.928808430557
47,0.96239797434
48,0.921058700796
49,0.979502288056
50,0.939709739435
51,0.766004231828
52,0.955311343645
53,0.92888529715
54,0.957697857235
55,0.898886925204
56,0.926590425307
57,0.892895752171
58,0.972977490211
59,0.919830812545
60,0.931204213976
61,0.966563718244
62,0.967914086157
63,0.911528923035
64,0.960583406033
65,0.971093372799
66,0.949865471748
67,0.898786141304
68,0.960972813915
69,0.791559715682
70,0.420004806474
71,0.912227080584
72,0.942622078058
73,0.955628845007
74,0.957009846089
75,0.917012104051
76,0.950176344526
77,0.958205038303
78,0.7968589517
79,0.383207445043
80,0.966919396453
81,0.957854433439
82,0.962394442101
83,0.920509765915
84,0.944738533579
85,0.869856402941
86,0.88496216804
87,0.931852980843
88,0.939058427279
89,0.954007917262
90,0.638433763971
91,0.892848370539
92,0.518987782951
93,0.956606740642
94,0.876196779986
95,0.935843125549
96,0.934814570358
97,0.14535352396
98,0.939617539724
99,0.95176416001
100,0.959013505209
101,0.811984554795
102,0.41805322421
103,0.916479237193
104,0.901274668465
105,0.493998130299
106,0.9554001731
107,0.955174460022
108,0.932362664034
109,0.958126810606
110,0.930065215216
111,0.42883271864
112,0.927977076676
113,0.846571670146
114,0.94060694984
115,0.866558492331
116,0.860979791647
117,0.941277407093
118,0.947860301994
119,0.971835786274
120,0.924872655946
121,0.775126667012
122,0.912135813826
123,0.815476932058
124,0.93153548056
125,0.95890116479
126,0.796894412606
127,0.617948627943
128,0.737162235746
129,0.769874591658
130,0.91447168666
131,0.945972108716
132,0.949850474093
133,0.927849593758
134,0.656760979278
135,0.956993470378
136,0.771612095433
