Id,Action
1,0.912107616269
2,0.926899049258
3,0.597365619863
4,0.924395009335
5,0.91742975388
6,0.212332841837
7,0.919510367951
8,0.912167320555
9,0.92198330355
10,0.840582488359
11,0.732865167654
12,0.984584455897
13,0.936061450529
14,0.992919452652
15,0.498444919228
16,0.971543504238
17,0.544301860263
18,0.918656111308
19,0.942179543958
20,0.754907223339
21,0.968854527763
22,0.979441422429
23,0.923744307295
24,0.972605249291
25,0.980790258946
26,0.85146430116
27,0.882469254701
28,0.924485602989
29,0.847126339342
30,0.753998924241
31,0.980216252171
32,0.755576812811
33,0.818851780105
34,0.970497689478
35,0.970698156341
36,0.773586119357
37,0.834286280278
38,0.425356023209
39,0.778579727543
40,0.810113101886
41,0.790063887998
42,0.153537107584
43,0.267107440213
44,0.899470147009
45,0.954396814672
46,0.928218143188
47,0.480074114135
48,0.966957719535
49,0.958353739914
50,0.641717751151
51,0.933387224353
52,0.826330495096
53,0.764573385249
54,0.935117154599
55,0.914499472006
56,0.126558172803
57,0.396702419255
58,0.93536849542
59,0.659984668628
60,0.35412881197
61,0.968640453201
62,0.898864645535
63,0.971509083019
64,0.331762549509
65,0.621240189034
66,0.872072513073
67,0.326645103638
68,0.694455128318
69,0.0514046817999
70,0.141012482169
71,0.921160003775
72,0.852239817177
73,0.952629373602
74,0.299245962094
75,0.842508435546
76,0.363206537093
77,0.96782792007
78,0.953349116328
79,0.905023576554
80,0.866267478358
81,0.944504272912
82,0.849941976544
83,0.820841191877
84,0.860454015325
85,0.953439634312
86,0.555069275276
87,0.925845483445
88,0.877347514724
89,0.929464902581
90,0.416187004932
91,0.744226023004
92,0.161892269787
93,0.0975541915719
94,0.570286870406
95,0.973146233479
96,0.74549659702
97,0.979116143718
98,0.802195124533
99,0.907339176885
100,0.690045733651
101,0.972502199165
102,0.831441655127
103,0.101343708633
104,0.847749590049
105,0.636518253667
106,0.688571675286
107,0.960029492177
108,0.888985913982
109,0.993629152178
110,0.976474554655
111,0.550868339028
112,0.855105017743
113,0.0873759114322
114,0.810438833927
115,0.920511320915
116,0.931085494428
117,0.515757886634
118,0.923290332915
119,0.964450869099
120,0.158862421084
121,0.925302180051
122,0.945330845946
123,0.161786310555
124,0.972786805165
125,0.849470192395
126,0.99175578987
127,0.954420297908
128,0.903608088362
129,0.125715269487
130,0.903538389267
131,0.951900733343
132,0.978139689498
133,0.967401916833
134,0.849986902791
135,0.958053157462
136,0.98657492702
137,0.768835487523
138,0.905371331633
139,0.926273159241
140,0.980573315532
141,0.954050038307
142,0.418036327687
143,0.407879228226
144,0.980751071269
145,0.79515764662
146,0.935880541523
147,0.487377563529
148,0.968868901807
149,0.987452719316
150,0.938184700566
151,0.956217303036
152,0.911984102064
153,0.912329214141
154,0.901233160741
155,0.704126720341
156,0.957331098739
157,0.0629964572029
158,0.953101030955
159,0.946127106564
160,0.1705856509
161,0.96879002566
162,0.942029571967
163,0.583943095394
164,0.924366785144
165,0.962088694056
166,0.964287917308
167,0.293843897375
168,0.938344442211
169,0.723972211874
170,0.969392283471
171,0.0783217077601
172,0.982430058373
173,0.90609526524
174,0.973301066995
175,0.931337995183
176,0.870569104237
177,0.957608152574
178,0.956127428627
179,0.973419281253
180,0.928451300556
181,0.945817020292
182,0.968301278662
183,0.815384700387
184,0.542992692699
185,0.984006971312
186,0.313683123565
187,0.227297921996
188,0.988656465572
189,0.949937901796
190,0.0655854572809
191,0.849336635131
192,0.856440784415
193,0.906888793429
194,0.903882244985
195,0.947884413276
196,0.806489153433
197,0.331476263783
198,0.352942516719
199,0.976620205976
200,0.858136238825
201,0.891320861717
202,0.971047814549
203,0.957644342376
204,0.920474776786
205,0.883737775356
206,0.482058196935
207,0.402135543265
208,0.875738674491
209,0.052590293302
210,0.503158872878
211,0.945348242216
212,0.913784278907
213,0.387547222751
214,0.859135310869
215,0.944361295882
216,0.929593055685
217,0.926345897232
218,0.963321956734
219,0.937347588599
220,0.938660342783
221,0.928567117094
222,0.931243293684
223,0.960211924935
224,0.973915390335
225,0.987611796817
226,0.970511950681
